date;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
39460;37;15;62;0;0;1629;122;385;10167;426
39461;43;2;67;1;0;1575;162;454;10085;18
39462;78;59;10;0;0;1779;205;569;10008;0
39463;72;38;99;34;0;1997;133;461;9971;0
39464;66;42;9;87;0;1821;104;439;10074;78
39465;83;66;112;108;0;231;18;594;10109;0
39466;108;88;123;21;0;2562;23;626;10167;0
39467;108;9;117;72;0;2405;241;562;10184;0
39468;91;75;104;8;0;2467;277;569;1011;0
39469;39;7;82;3;0;2995;122;562;10174;114
39470;43;-6;86;2;0;1868;97;317;10291;0
39471;78;33;89;45;0;2349;155;576;10265;0
39472;52;17;75;0;0;2397;194;54;1035;336
39473;77;64;104;128;0;2562;238;608;10304;210
39474;7;61;79;51;0;2671;212;576;10273;0
39475;7;56;76;0;0;254;83;256;10332;0
39476;55;35;64;0;0;2049;61;191;10288;0
39477;27;8;37;28;0;2369;94;266;1023;0
39478;3;9;58;12;0;2096;191;634;10146;0
39479;5;34;69;15;0;230;248;688;9969;30
39480;21;4;42;14;0;2385;176;58;1011;6
39481;23;-3;51;0;0;1652;155;508;10164;402
39482;46;26;65;3;0;1692;191;565;10064;0
39483;5;23;106;58;0;1775;151;414;10122;0
39484;73;4;113;7;0;249;169;641;10164;0
39485;45;25;77;0;0;2564;86;324;10365;66
39486;73;17;13;0;0;141;47;184;10376;474
39487;76;5;143;0;0;1098;5;166;10363;510
39488;56;2;144;0;0;228;43;148;10371;480
39489;61;1;147;0;0;423;32;148;1037;504
39490;35;-14;93;0;0;821;65;356;10364;480
39491;22;-25;82;0;0;1176;43;18;10369;486
39492;15;-3;31;0;0;823;58;212;10375;0
39493;5;-29;31;0;0;58;112;338;10406;528
39494;-19;-63;25;0;0;831;68;234;10459;540
39495;-7;-62;65;0;0;1252;47;18;10407;498
39496;-8;-46;12;0;0;2787;5;176;10344;0
39497;25;-4;57;0;0;1082;43;191;10276;168
39498;5;-1;89;0;0;1674;65;216;10202;36
39499;67;18;92;5;0;2294;137;41;10213;0
39500;9;77;102;9;0;2467;263;533;10205;0
39501;83;44;114;0;0;2464;151;50;10257;42
39502;78;45;95;41;0;2073;9;31;10206;0
39503;72;33;98;0;0;2201;97;382;10197;306
39504;102;69;136;61;0;2188;187;608;10086;0
39505;64;26;94;0;0;2541;184;515;10145;120
39506;57;6;101;0;0;1919;76;277;1021;192
39507;67;39;87;174;0;2137;104;536;10121;30
39508;73;51;103;46;0;2635;313;814;9968;30
39509;83;6;109;22;0;2646;256;67;10038;48
39510;58;18;77;2;0;2586;184;605;10076;156
39511;22;-13;69;1;0;3339;101;443;1016;252
39512;9;-26;52;0;0;2576;79;324;10282;270
39513;44;15;61;8;0;2359;14;353;10222;0
39514;7;5;93;4;0;2142;61;202;1015;0
39515;67;45;106;0;0;2068;76;245;10106;378
39516;78;48;113;2;0;1833;151;439;10029;36
39517;82;46;11;6;0;1823;205;738;9922;246
39518;81;58;109;58;0;2069;223;594;9887;174
39519;73;25;102;89;0;2525;313;918;9937;96
39520;66;3;96;13;0;2575;248;619;10094;150
39521;63;-4;109;5;0;2389;122;551;10099;252
39522;68;-7;128;49;0;1054;58;212;10107;342
39523;81;43;111;139;0;1699;83;292;10004;24
39524;37;6;6;1;0;3106;137;508;10095;114
39525;22;0;59;28;0;2796;148;572;10116;114
39526;26;-1;66;4;0;2858;112;356;1013;198
39527;3;15;57;65;0;2584;176;587;10083;0
39528;29;11;46;58;0;2422;162;547;9798;12
39529;13;-17;38;31;0;3147;119;313;9891;0
39530;-14;-42;21;0;10;139;72;256;9995;366
39531;-5;-36;29;21;0;2024;83;403;9946;114
39532;3;-9;38;22;10;265;173;479;9989;30
39533;2;-8;67;0;30;2481;133;346;10008;222
39534;39;-17;79;0;0;943;97;284;10018;108
39535;74;39;108;18;0;1706;14;45;10073;144
39536;84;64;118;0;0;225;209;565;10131;336
39537;117;58;196;0;0;;187;608;10086;546
39538;92;48;131;0;0;2153;79;335;10163;18
39539;92;25;164;56;0;2607;122;554;10202;408
39540;73;55;98;76;0;2651;137;443;10185;84
39541;62;44;84;6;0;3158;97;32;10236;0
39542;63;52;75;5;0;2602;76;209;10259;0
39543;61;26;83;125;0;1959;61;335;10094;0
39544;41;13;7;5;0;2976;61;281;10019;174
39545;24;-13;46;56;0;259;79;266;10022;0
39546;38;-21;92;0;0;1138;43;209;1006;426
39547;62;23;98;0;0;888;58;209;1000;60
39548;53;42;64;1;0;554;79;27;10001;0
39549;64;39;96;7;0;859;68;223;10001;0
39550;81;28;142;6;0;1998;119;446;10082;336
39551;76;22;123;42;0;1658;79;31;10118;96
39552;67;31;91;45;0;415;68;299;10121;0
39553;46;14;9;13;0;3002;5;248;1020;36
39554;4;-1;82;0;0;3135;54;212;10206;90
39555;5;-26;109;0;0;515;72;292;10106;612
39556;71;4;11;0;0;625;151;439;10033;276
39557;78;51;107;0;0;696;158;385;10023;312
39558;92;6;136;0;0;972;119;364;10079;168
39559;118;62;165;0;0;594;173;508;10054;570
39560;111;64;16;0;0;534;18;482;10094;198
39561;127;52;186;0;0;1235;83;248;10183;540
39562;123;8;171;51;0;1778;83;554;1022;78
39563;101;68;152;15;0;252;97;421;10262;102
39564;117;52;179;0;0;140;47;241;10282;216
39565;156;98;20;0;0;1359;104;317;10204;582
39566;137;9;189;82;0;1448;108;58;10074;186
39567;114;89;16;4;0;2046;68;338;10041;288
39568;14;98;196;0;0;155;155;454;10017;528
39569;108;52;159;2;0;2149;94;41;10119;432
39570;10;52;152;42;0;666;72;317;10222;246
39571;111;38;175;0;0;681;65;245;10274;648
39572;136;68;186;0;0;791;13;324;1026;792
39573;141;69;20;0;0;792;126;349;10274;714
39574;157;71;212;0;0;629;122;382;10263;810
39575;165;86;223;0;0;781;83;238;10226;798
39576;17;74;23;0;0;772;94;295;10193;822
39577;185;119;238;0;0;1075;133;335;10176;840
39578;183;10;236;0;0;1083;166;356;10195;846
39579;173;92;234;0;0;929;148;382;10204;810
39580;183;10;247;0;0;844;126;432;10186;744
39581;18;119;23;8;0;896;151;389;10166;432
39582;179;125;237;0;0;928;115;281;10141;846
39583;166;138;211;33;0;1107;76;342;10091;198
39584;149;104;188;145;0;785;61;367;10069;102
39585;126;94;171;55;0;111;79;274;10056;6
39586;98;44;143;0;0;67;58;18;1011;126
39587;104;62;157;0;0;3088;72;36;10146;384
39588;111;6;161;0;0;358;86;299;10176;534
39589;122;38;173;0;0;505;101;284;10178;636
39590;139;84;195;0;0;683;94;266;10167;570
39591;148;83;196;0;0;866;79;31;10153;444
39592;161;93;206;0;0;867;151;389;10131;738
39593;163;129;208;2;0;929;137;371;10138;186
39594;178;148;206;9;0;60;68;216;10119;24
39595;169;139;211;0;0;564;158;695;10134;126
39596;209;167;264;0;0;1015;176;709;10113;402
39597;219;145;271;0;0;666;13;454;10105;384
39598;201;139;245;73;0;2528;79;842;10098;342
39599;177;138;216;0;0;2547;65;241;10135;12
39600;198;143;264;0;0;1377;5;191;1015;456
39601;232;135;295;0;0;646;104;32;10116;786
39602;209;171;253;136;0;2339;94;306;10112;228
39603;18;155;207;383;0;289;43;202;10144;0
39604;185;124;235;0;0;669;101;335;10142;660
39605;179;113;234;0;0;896;144;428;10134;774
39606;186;122;257;0;0;1335;58;403;10146;516
39607;192;117;262;0;0;403;61;281;10194;678
39608;196;107;265;0;0;348;65;238;10215;882
39609;194;107;257;0;0;2749;101;392;10194;744
39610;149;123;178;0;0;2986;13;403;10177;234
39611;115;94;155;83;0;2707;83;266;10134;60
39612;108;79;148;44;0;2747;104;443;10137;162
39613;108;66;156;19;0;2043;76;49;10146;132
39614;122;73;177;19;0;2089;79;324;10102;456
39615;126;69;182;0;0;2417;76;281;10104;570
39616;14;55;209;0;0;1082;36;158;10134;708
39617;167;88;229;0;0;2257;83;346;10149;702
39618;18;145;226;83;0;2153;119;418;10123;174
39619;161;119;202;3;0;2376;115;374;10181;486
39620;171;125;221;1;0;1872;72;22;10204;462
39621;229;181;293;174;0;1885;137;544;10132;432
39622;165;98;212;0;0;2643;158;482;10179;786
39623;167;93;226;0;0;632;97;421;10191;858
39624;202;145;247;5;0;2063;94;328;10141;234
39625;171;116;233;7;0;2328;86;338;10193;486
39626;167;13;206;4;0;237;158;554;10167;360
39627;177;124;228;2;0;2318;148;436;10174;144
39628;186;132;238;0;0;2414;112;378;10173;660
39629;174;109;234;0;0;2394;83;295;1020;564
39630;21;105;287;0;0;961;72;281;1017;828
39631;263;204;326;0;0;1246;133;41;10102;840
39632;207;148;269;127;0;2644;94;41;10099;204
39633;157;111;213;19;0;2654;115;443;10155;330
39634;177;109;239;0;0;1269;47;209;10149;672
39635;198;139;235;0;0;220;94;324;10082;246
39636;168;132;214;37;0;2023;14;572;10053;264
39637;15;115;193;66;0;2261;169;637;10089;114
39638;152;108;192;41;0;2415;148;443;10142;90
39639;19;141;237;21;0;1949;68;306;10111;84
39640;171;15;193;4;0;2299;68;266;10084;54
39641;162;112;206;7;0;2088;13;526;10091;372
39642;152;10;207;0;0;2658;65;292;1014;474
39643;151;84;207;0;0;2667;79;313;1022;198
39644;184;97;248;0;0;2182;126;403;10247;480
39645;156;108;18;125;0;2581;86;335;10188;36
39646;136;83;174;28;0;1935;79;338;10148;72
39647;144;122;167;55;0;2124;94;425;10119;0
39648;161;133;217;58;0;2079;119;551;10088;90
39649;138;108;175;45;0;2416;108;472;10125;48
39650;119;105;134;105;0;2433;173;479;1015;0
39651;142;119;181;1;0;2783;9;256;1022;24
39652;158;84;225;0;0;445;43;209;10253;420
39653;192;96;26;0;0;65;101;41;10208;852
39654;228;15;284;0;0;714;101;324;10147;390
39655;248;184;315;0;0;1006;108;338;10142;576
39656;243;155;318;0;0;1002;9;306;10168;744
39657;264;202;321;0;0;1004;169;385;10156;834
39658;236;167;311;11;0;1213;119;558;10159;414
39659;221;162;278;0;0;504;58;234;10193;528
39660;264;212;325;0;0;1013;119;331;10157;636
39661;233;172;276;92;0;1988;115;454;10143;366
39662;196;132;251;2;0;2061;76;328;10163;312
39663;198;172;248;112;0;2279;137;486;10128;228
39664;183;133;22;0;0;2451;194;529;10077;312
39665;169;127;217;1;0;2497;104;346;10155;186
39666;216;136;291;0;0;1557;47;202;10144;492
39667;239;167;313;4;0;1655;13;475;10063;588
39668;178;137;224;54;0;233;13;45;10065;252
39669;159;127;202;5;0;2622;101;338;10141;228
39670;178;163;204;38;0;203;104;374;10081;12
39671;185;158;219;27;0;2351;115;349;10058;420
39672;177;145;228;42;0;1552;101;482;9983;36
39673;166;139;21;34;0;2102;173;544;10068;306
39674;165;117;215;0;0;2288;13;382;10145;594
39675;149;97;197;2;0;1341;47;22;10145;162
39676;154;82;222;0;0;607;5;245;10136;696
39677;185;11;247;5;0;1198;47;248;10103;456
39678;186;154;235;4;0;194;97;446;10105;78
39679;196;164;227;3;0;2048;133;493;10088;156
39680;173;144;217;17;0;2257;155;454;10123;120
39681;178;128;23;1;0;2153;104;356;10167;102
39682;159;131;188;307;0;883;47;356;10129;0
39683;128;11;154;186;0;265;126;421;1011;66
39684;15;115;20;39;0;2585;94;277;10136;186
39685;157;138;181;4;0;1987;65;284;10165;48
39686;17;137;205;0;0;2114;83;27;10219;12
39687;173;15;205;0;0;2344;119;335;10215;60
39688;168;155;189;5;0;2508;104;245;10197;6
39689;173;12;218;0;0;2629;101;292;10192;144
39690;175;108;236;0;0;819;83;328;10203;702
39691;21;15;27;0;0;1147;115;353;10145;660
39692;183;113;224;1;0;2193;119;421;10148;174
39693;179;111;223;6;0;1731;115;418;10102;132
39694;136;10;179;15;0;2051;112;353;10066;150
39695;136;91;179;0;0;1781;108;436;1007;504
39696;169;118;209;69;0;1588;97;569;10055;318
39697;184;15;225;0;0;193;137;457;10047;48
39698;167;126;195;7;0;187;133;41;10095;258
39699;149;94;187;2;0;2222;101;382;10155;96
39700;169;85;24;0;0;1193;68;317;10168;678
39701;187;148;226;1;0;1723;72;292;10154;216
39702;19;123;249;0;0;925;101;41;1013;672
39703;19;146;239;0;0;1037;194;569;10115;288
39704;134;85;171;0;0;666;18;407;10193;570
39705;106;42;164;0;0;549;119;364;10246;396
39706;10;69;133;0;0;556;9;328;10251;48
39707;107;57;153;2;0;69;65;245;10242;144
39708;107;59;147;0;0;668;58;23;10242;210
39709;95;29;165;0;0;838;101;342;10254;612
39710;108;51;165;0;0;611;76;234;1027;384
39711;111;55;17;0;0;519;5;202;10312;354
39712;113;69;168;5;0;173;5;277;10256;60
39713;103;55;144;1;0;115;5;216;1021;24
39714;113;102;125;117;0;3167;76;288;1018;0
39715;12;91;147;0;0;583;97;284;10237;72
39716;102;56;146;0;0;466;101;392;10314;444
39717;106;41;164;0;0;624;68;212;10357;624
39718;103;4;186;0;0;973;4;162;10318;642
39719;108;47;178;0;0;18;61;266;10244;552
39720;111;88;139;2;0;2252;72;335;10163;0
39721;105;83;12;159;0;2204;166;396;10055;0
39722;118;86;153;38;0;2403;227;673;9968;30
39723;10;77;135;11;0;2325;202;562;10016;330
39724;83;4;134;8;0;2191;104;328;1007;306
39725;78;48;112;2;0;2317;122;396;10142;114
39726;11;82;129;79;0;2052;169;482;10058;0
39727;119;101;141;3;0;1845;4;151;10124;0
39728;145;114;186;0;0;1355;76;266;10154;132
39729;152;117;193;5;0;187;83;317;10166;18
39730;111;59;151;0;0;2811;54;198;10306;90
39731;104;48;175;0;0;873;47;263;10334;462
39732;134;73;202;0;0;1641;58;18;10293;498
39733;123;82;186;0;0;215;4;184;10267;432
39734;15;75;213;7;0;1403;47;166;10198;432
39735;139;85;173;0;0;248;97;338;10197;162
39736;134;97;162;53;0;1959;101;338;10149;12
39737;99;64;139;101;0;2473;13;623;10104;6
39738;77;53;114;1;0;2429;97;324;10179;18
39739;82;32;128;0;0;1837;72;295;10201;180
39740;101;65;137;0;0;2083;94;328;10213;30
39741;124;69;179;0;0;1811;115;457;10149;528
39742;121;79;169;26;0;2256;119;385;10107;0
39743;8;41;112;0;0;1844;47;187;10225;12
39744;67;19;115;0;0;1504;79;263;10281;546
39745;79;11;133;8;0;1855;58;223;10254;162
39746;104;8;134;0;0;1909;5;259;10306;24
39747;128;10;168;92;0;2068;126;385;10183;78
39748;9;42;118;52;0;2356;9;302;10078;48
39749;46;11;79;0;0;1827;68;371;10098;174
39750;33;-4;79;4;0;272;32;137;10085;252
39751;36;3;47;47;0;3594;54;187;9998;0
39752;47;17;68;7;0;916;61;216;10071;30
39753;73;58;88;0;0;567;9;349;10094;0
39754;96;47;151;0;0;512;54;27;10165;138
39755;91;56;113;0;0;711;86;259;10152;0
39756;81;29;144;0;0;558;5;22;10194;372
39757;98;84;105;0;0;611;94;356;10151;0
39758;108;96;127;0;0;1075;36;13;10161;6
39759;103;88;122;0;0;1524;76;241;10149;102
39760;97;78;132;0;0;1745;68;234;10194;204
39761;91;75;12;32;0;1825;14;479;10169;12
39762;136;89;159;5;0;2027;245;536;10132;12
39763;12;66;167;39;0;2165;241;724;10092;150
39764;82;65;113;0;0;2128;13;418;10165;234
39765;72;44;94;0;0;2333;76;184;10244;6
39766;74;44;95;7;0;2101;94;295;10256;0
39767;97;89;103;27;0;2382;162;382;10255;0
39768;81;24;104;4;0;2655;133;40;10259;0
39769;43;21;67;0;0;1748;4;137;10299;0
39770;59;41;76;54;0;2126;112;342;10141;0
39771;69;33;91;16;0;2611;162;468;10155;0
39772;76;44;98;216;0;2603;22;605;10079;0
39773;31;-3;56;79;0;2754;166;608;10003;0
39774;2;-7;7;23;30;2787;162;41;10032;0
39775;8;-2;2;19;40;2359;14;403;10007;0
39776;-12;-8;3;22;40;927;86;313;9939;0
39777;3;-13;1;3;70;2608;47;137;10119;0
39778;34;8;52;3;0;2221;79;295;10238;0
39779;49;31;71;0;0;1892;94;248;10187;6
39780;23;2;42;0;0;1439;76;245;10055;168
39781;14;1;29;13;0;1434;36;126;9968;0
39782;27;-1;59;0;0;1282;115;421;9965;96
39783;28;-1;55;2;0;2078;83;472;9987;0
39784;33;1;44;27;0;2402;133;335;10043;0
39785;12;3;24;34;0;2027;112;479;9989;0
39786;25;4;52;6;20;1766;122;407;9944;0
39787;53;33;7;49;0;1737;97;284;9898;12
39788;46;35;51;25;0;2446;72;202;10055;0
39789;46;37;57;0;0;2696;79;22;10238;6
39790;31;-14;54;0;0;2124;86;324;10249;48
39791;1;-24;1;9;0;1898;65;23;10144;0
39792;17;-1;29;16;0;2304;47;144;10133;0
39793;5;-1;2;0;0;389;29;101;10132;0
39794;6;-15;22;0;0;1849;65;263;1018;0
39795;1;-21;17;0;0;1292;115;313;10089;0
39796;36;4;79;0;0;1133;151;50;10048;198
39797;35;11;46;0;0;675;83;27;10147;0
39798;25;14;3;0;0;904;76;173;10164;0
39799;5;-6;16;29;0;2164;47;13;10131;0
39800;28;9;45;5;0;2038;58;198;10192;114
39801;48;17;64;64;0;2422;101;317;10203;6
39802;65;37;9;23;0;2559;18;454;10206;0
39803;67;42;88;58;0;2427;122;392;10283;0
39804;75;49;95;2;0;2649;169;461;10294;138
39805;43;31;57;34;0;2665;65;209;10353;0
39806;54;43;6;9;0;2738;104;32;10311;0
39807;3;-11;55;0;0;417;122;464;10351;174
39808;-14;-3;13;0;0;77;137;425;10412;402
39809;-2;-33;1;0;0;863;108;313;10386;246
39810;-25;-42;-8;0;0;845;108;382;10341;246
39811;-26;-53;-6;0;0;941;187;626;10333;396
39812;-28;-79;2;0;0;1131;79;324;10325;402
39813;-49;-88;24;0;0;66;25;86;10273;396
39814;-43;-78;-17;9;0;2007;29;112;10291;0
39815;-34;-127;2;9;10;2658;43;234;10289;0
39816;-71;-144;-16;24;30;716;29;112;1028;78
39817;-6;-18;-2;138;40;2396;115;31;10179;0
39818;-31;-108;-1;0;170;361;14;389;1021;48
39819;-129;-227;-57;0;170;1252;4;173;10266;420
39820;-94;-219;-42;7;170;87;29;115;10235;0
39821;-81;-15;-27;0;170;916;43;122;10317;396
39822;-94;-16;-2;0;150;521;32;94;10315;426
39823;-34;-134;31;0;150;831;58;306;10297;426
39824;-65;-145;26;0;140;391;32;13;10309;420
39825;1;-98;55;0;140;1544;115;392;10224;372
39826;39;24;48;0;120;1497;104;364;10145;0
39827;24;17;43;33;90;188;47;173;10151;0
39828;14;-19;41;0;60;1433;58;216;10221;66
39829;4;-15;14;0;50;1317;122;36;10226;90
39830;34;9;61;6;40;148;9;313;1017;78
39831;42;26;53;26;40;1884;173;572;10025;0
39832;41;15;8;21;0;1649;184;709;9945;6
39833;31;-25;59;0;0;1934;94;40;9971;150
39834;9;-27;58;0;0;1199;47;169;10072;126
39835;25;-4;49;6;0;1622;158;49;10014;90
39836;35;23;65;141;0;1639;241;688;9768;0
39837;34;25;44;2;0;2423;137;562;988;0
39838;25;-9;54;0;0;1603;97;292;10002;462
39839;13;-4;4;0;0;994;122;299;10044;450
39840;4;-9;14;0;0;552;83;245;10149;0
39841;1;-29;3;0;0;799;76;302;10204;366
39842;-1;-17;27;0;0;1144;115;32;10238;342
39843;-1;-28;16;0;0;1023;112;382;10257;468
39844;4;-11;19;1;0;913;126;349;10222;0
39845;-23;-5;-5;0;0;613;22;529;10142;126
39846;13;-12;31;0;10;934;31;767;10042;54
39847;21;-27;68;0;0;1104;72;493;10001;348
39848;16;-24;43;3;0;1276;47;277;9984;0
39849;48;17;71;0;0;1395;119;407;996;42
39850;54;16;97;0;0;1322;76;234;9934;300
39851;26;2;42;62;0;2848;5;223;9903;0
39852;11;-1;42;17;0;2449;122;331;10021;30
39853;11;-19;23;55;40;1672;101;428;10045;6
39854;37;3;7;127;0;1825;194;644;9886;0
39855;13;-3;27;22;30;2786;13;342;10099;18
39856;-3;-25;22;11;20;2823;79;266;10172;84
39857;3;-2;7;7;30;2672;83;22;10184;0
39858;-42;-125;6;0;90;3432;58;22;10259;72
39859;-39;-124;7;91;90;2104;65;288;1027;0
39860;18;4;44;19;140;1914;43;176;10196;0
39861;-2;-84;41;1;70;375;104;374;10209;216
39862;-39;-99;9;0;60;706;36;97;10288;540
39863;-9;-58;3;43;60;2025;72;263;10265;324
39864;24;4;42;36;100;2654;5;198;1026;0
39865;23;8;41;48;40;2274;54;256;10301;0
39866;49;3;62;85;0;2601;144;418;10201;0
39867;4;31;5;35;0;290;14;36;10165;0
39868;32;7;62;0;0;3307;65;212;10252;66
39869;41;18;68;32;0;2369;112;349;10277;12
39870;6;51;76;72;0;2546;216;475;10181;6
39871;61;52;74;96;0;2666;155;374;10161;0
39872;78;7;84;28;0;2363;72;216;10154;0
39873;69;23;87;17;0;1256;76;274;10106;0
39874;66;36;86;2;0;2514;9;295;1013;0
39875;57;18;97;0;0;1845;101;299;1013;276
39876;64;27;104;0;0;1318;166;464;9942;174
39877;5;38;72;32;0;3576;72;252;988;0
39878;45;24;56;105;0;3087;97;288;996;0
39879;38;19;71;6;0;2672;122;331;10103;174
39880;66;3;87;63;0;2088;13;554;10046;60
39881;38;13;6;38;0;2389;18;511;10072;24
39882;44;35;55;123;0;2349;112;335;10084;0
39883;47;16;79;1;0;2907;112;331;10192;30
39884;55;19;81;105;0;2182;112;389;10192;0
39885;66;24;108;0;0;2633;101;317;10202;96
39886;86;2;141;27;0;2077;101;446;10168;102
39887;68;58;74;52;0;2726;148;389;10241;0
39888;61;54;74;0;0;2731;5;13;10329;0
39889;67;-4;118;0;0;2853;68;317;10337;258
39890;4;-4;82;0;0;268;65;209;1033;288
39891;37;-7;99;0;0;434;9;342;10281;354
39892;22;-36;81;0;0;612;72;248;10325;660
39893;29;-37;99;1;0;2653;54;241;10288;618
39894;53;-17;96;7;0;2637;14;49;10233;36
39895;61;25;84;104;0;2633;241;716;1008;0
39896;22;-31;65;6;0;2979;158;54;10062;258
39897;21;-3;46;88;0;1927;97;378;10011;0
39898;59;39;83;59;0;2334;162;425;10025;0
39899;6;35;87;34;0;2323;137;54;9986;72
39900;59;41;85;26;0;1849;148;511;9972;24
39901;56;1;103;1;0;;68;256;10092;150
39902;46;-17;116;0;0;1237;5;209;10212;696
39903;67;-2;146;0;0;649;58;234;10241;720
39904;91;2;149;0;0;443;126;439;10219;708
39905;121;54;178;0;0;576;148;414;1020;702
39906;159;86;225;0;0;1253;79;32;1016;714
39907;123;72;174;0;0;2407;68;252;1019;24
39908;99;55;135;0;0;648;36;13;10233;0
39909;141;9;195;0;0;1084;104;274;10154;570
39910;166;105;227;12;0;1589;13;385;10095;414
39911;124;84;179;18;0;2213;119;446;10132;234
39912;136;10;189;0;0;1773;58;238;10156;342
39913;177;129;231;0;0;1079;169;396;1010;738
39914;182;98;246;0;0;1056;122;382;10083;690
39915;18;125;245;0;0;756;104;364;10095;624
39916;144;63;211;0;0;2473;54;288;1009;600
39917;129;61;218;0;0;1025;47;234;10097;390
39918;171;84;236;0;0;717;122;353;10097;660
39919;175;123;226;1;0;968;205;497;10062;552
39920;99;41;135;26;0;587;72;324;10056;24
39921;76;36;102;2;0;913;65;277;10144;0
39922;109;52;168;0;0;899;13;353;10228;486
39923;126;41;194;0;0;483;97;306;10242;798
39924;125;31;206;0;0;342;54;212;10234;804
39925;84;26;138;1;0;2843;94;36;10227;150
39926;97;49;154;0;0;3532;76;256;10239;168
39927;131;45;195;0;0;975;176;464;10213;780
39928;154;102;218;0;0;1334;173;461;10128;540
39929;16;53;242;0;0;1363;72;302;10076;636
39930;139;95;177;108;0;182;97;418;10038;108
39931;106;85;12;2;0;2469;65;248;10038;0
39932;98;74;125;33;0;226;47;22;10106;0
39933;12;82;168;102;0;2684;47;40;10181;96
39934;119;57;198;0;0;15;43;162;10228;318
39935;131;63;20;0;0;279;61;27;10266;522
39936;114;66;175;5;0;2732;83;367;10235;138
39937;9;6;145;1;0;2762;112;313;10245;180
39938;98;78;125;91;0;2252;137;385;10191;0
39939;11;102;118;51;0;2471;187;518;10153;0
39940;14;94;19;21;0;2161;104;364;10161;390
39941;143;64;181;23;0;1999;122;598;10134;168
39942;12;34;178;1;0;1511;54;216;10188;354
39943;143;69;204;3;0;1297;61;281;10193;720
39944;132;99;162;3;0;448;112;324;10193;66
39945;119;74;165;0;0;692;184;432;10223;600
39946;138;88;18;0;0;911;148;385;10187;372
39947;147;115;189;2;0;86;18;425;10107;96
39948;139;106;194;238;0;130;144;421;10074;132
39949;133;86;173;0;0;2202;119;378;10139;552
39950;145;112;191;4;0;129;9;353;1014;126
39951;145;78;202;0;0;2018;94;331;10187;570
39952;152;66;222;31;0;1823;58;389;10214;600
39953;161;99;22;0;0;786;43;248;10206;678
39954;179;118;233;0;0;3197;97;439;1013;312
39955;127;58;19;8;0;2849;83;533;10157;576
39956;146;57;211;7;0;1076;58;212;10202;654
39957;185;101;247;0;0;2721;86;353;10182;882
39958;199;95;269;0;0;959;76;436;1017;768
39959;206;10;267;4;0;2203;191;63;10108;360
39960;13;67;178;1;0;2562;169;443;1023;396
39961;131;47;179;43;0;2788;155;403;10255;270
39962;127;31;202;0;0;3587;101;421;10312;558
39963;139;64;199;0;0;356;97;40;1027;414
39964;171;12;225;4;0;563;13;367;10237;714
39965;185;85;25;0;0;411;108;364;10207;834
39966;157;72;242;0;0;2813;112;407;10185;732
39967;11;65;151;0;0;2937;14;407;10166;60
39968;10;67;15;1;0;2844;148;41;10138;36
39969;94;48;144;0;0;268;83;223;10107;72
39970;93;29;131;76;0;566;13;364;10031;54
39971;116;86;165;9;0;15;65;31;10031;30
39972;136;93;184;32;0;232;119;371;10085;330
39973;156;119;204;79;0;1584;119;317;1008;222
39974;153;129;194;17;0;2249;122;497;10123;150
39975;124;97;151;99;0;226;169;63;10105;24
39976;12;53;168;5;0;2762;155;529;10191;348
39977;12;24;198;0;0;2768;79;331;10218;882
39978;152;61;225;13;0;1504;5;241;10188;294
39979;154;13;188;86;0;987;47;202;10162;72
39980;133;8;169;44;0;259;54;245;10209;168
39981;157;66;219;1;0;1211;79;252;10223;672
39982;178;14;221;12;0;2361;97;338;10162;258
39983;148;79;196;8;0;2612;13;457;10173;312
39984;132;77;187;28;0;2554;97;371;10205;330
39985;126;93;178;36;0;2655;72;313;10211;168
39986;136;68;193;0;0;3479;79;306;10252;342
39987;165;78;227;0;0;164;119;382;10255;684
39988;183;94;243;0;0;40;119;475;10201;924
39989;18;131;245;0;0;42;104;313;10142;318
39990;197;16;259;14;0;764;122;335;10125;414
39991;195;168;236;0;0;59;112;367;10148;144
39992;203;165;244;0;0;698;61;173;1016;156
39993;214;141;275;0;0;757;54;202;10177;228
39994;222;149;283;0;0;376;54;302;10196;468
39995;221;142;292;0;0;485;61;263;10208;588
39996;233;151;303;0;0;753;83;295;10179;756
39997;237;166;313;0;0;1118;83;36;1013;618
39998;21;127;265;0;0;2758;104;295;10125;366
39999;208;104;285;2;0;134;65;256;10107;864
40000;189;134;257;75;0;2326;9;522;10082;300
40001;169;124;224;48;0;2106;112;364;10059;444
40002;148;129;185;83;0;2314;133;518;10067;54
40003;139;105;182;2;0;2507;144;50;10123;120
40004;125;101;145;163;0;2342;166;554;10119;6
40005;133;11;179;79;0;2232;79;374;10146;72
40006;17;134;206;14;0;1701;76;32;10112;36
40007;18;115;235;0;0;2255;94;36;10123;528
40008;216;168;272;2;0;201;83;367;10113;360
40009;219;158;27;0;0;2151;97;425;10164;642
40010;209;131;267;0;0;946;58;27;10205;780
40011;208;157;254;85;0;1479;14;428;10099;156
40012;16;122;19;5;0;2284;122;454;10094;36
40013;146;119;187;188;0;2011;76;414;10136;96
40014;156;122;193;3;0;2178;112;475;10158;210
40015;198;116;269;274;0;1746;83;662;1013;534
40016;22;165;267;6;0;1633;115;425;10067;138
40017;197;152;234;89;0;2125;104;58;10048;120
40018;175;131;221;46;0;2262;122;428;10126;426
40019;155;101;195;47;0;2413;126;504;10194;258
