date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2002-12-01,6.8,5.6,8.6,6.4,0,164.1,11.2,45,1012.5,240
2002-12-02,6.4,4.6,8.5,0.1,0,168.3,11.9,32.4,1003.1,90
2002-12-03,6.3,4.3,9,0,0,103.4,11.2,31,1012.3,252
2002-12-04,5.7,4.6,6.8,0,0,126.2,6.5,28.8,1016,0
2002-12-05,4.3,1.6,5.5,0.1,0,56.2,10.4,30.6,1021.5,6
2002-12-06,-0.1,-0.8,1.6,0,0,50.8,18,40,1028.7,0
2002-12-07,-1.8,-4.5,0.2,0,0,69.6,15.8,41.4,1028,0
2002-12-08,-3.7,-6,0.5,0,0,85.4,16.9,52.9,1030.5,414
2002-12-09,-7.6,-8.8,-5.5,0,0,72.5,18.4,51.8,1031.9,378
2002-12-10,-6.5,-9,-2.5,0,0,82.9,7.6,45.7,1029,426
2002-12-11,-5.6,-7.4,-3.2,0,0,94.3,20.5,61.6,1027.9,408
2002-12-12,-4.2,-6.6,0.3,0,0,116.9,11.5,42.1,1024.3,348
2002-12-13,-2.4,-7.6,1.6,0,0,107.4,4.7,24.8,1025,12
2002-12-14,0.7,-0.5,2.6,0,0,107.3,5.8,31,1022.6,0
2002-12-15,-0.1,-0.7,1.3,3.5,0,103.7,11.5,52.2,1016.5,0
2002-12-16,3.7,1.1,5.3,8.8,0,158.1,12.6,49.3,1011.9,0
2002-12-17,0.1,-0.5,1.9,0.9,0,313.9,8.3,21.6,1021,0
2002-12-18,-1.6,-4.4,-0.1,0.3,0,218.1,3.6,13,1031.7,0
2002-12-19,-0.6,-3.5,1.9,0,0,139.8,5,18.7,1031.8,162
2002-12-20,-0.8,-5.7,1.7,0.3,0,155.5,4.3,20.9,1020.7,30
2002-12-21,0.4,-3,2,0,0,55.4,3.2,11.5,1019.4,0
2002-12-22,2.3,-0.1,5.8,26.6,0,113,18.7,60.5,1010.4,0
2002-12-23,1.6,0.8,2.7,4,0,87.4,18,52.6,1015.6,0
2002-12-24,4.9,1.7,8.1,1.2,0,120.5,14.8,53.6,1013.7,0
2002-12-25,7.6,6.7,8.6,2.7,0,123.8,5.8,24.5,1016,0
2002-12-26,6.5,5,8.2,5.3,0,158.6,15.1,59,1009,6
2002-12-27,9.7,7.7,11.1,9,0,160,15.5,39.6,998.9,0
2002-12-28,9.1,7.3,10.4,6.6,0,212.8,10.4,31.3,998.1,0
2002-12-29,6.4,5.7,7.3,26,0,215.5,11.2,31.3,1003.4,0
2002-12-30,5.1,0.2,8.1,24.1,0,55.3,9,46.4,997.5,0
2002-12-31,-2.7,-5.5,0.3,0,20,75.5,19.1,51.5,1013.2,228
2003-01-01,1.3,-4.4,9.5,11.9,10,163.4,12.6,45,1004.6,12
2003-01-02,8.9,7.1,10.3,15.1,0,216.8,15.8,66.2,986.1,6
2003-01-03,5,0.9,7.1,11.8,0,268.4,14.4,69.8,994.3,0
2003-01-04,-1.3,-2.3,1,0.2,0,357.2,12.6,30.2,1007.4,0
2003-01-05,-3.1,-6.2,-2,0.8,0,277.5,10.4,27.7,1012.4,36
2003-01-06,-3.3,-6.7,-1.6,1.2,20,319.6,9.4,25.9,1013.3,84
2003-01-07,-7.4,-13,-5.6,0,50,49.5,9.7,29.2,1021.3,216
2003-01-08,-10,-13.8,-7.6,0,50,63.2,7.9,42.8,1020.1,108
2003-01-09,-10.1,-13.6,-3.7,0,30,45.8,7.2,40.7,1021.5,432
2003-01-10,-5.7,-12.3,-2.6,0,30,60.6,5,24.5,1026,6
2003-01-11,-5.3,-11,-1.7,0,30,65.3,4,12.6,1035,228
2003-01-12,-1.8,-5.6,0.4,2.4,30,208.4,8.3,40.3,1033,0
2003-01-13,2,-0.4,5,21.5,40,242.5,12.6,38.2,1023.9,0
2003-01-14,5.8,4.8,6.7,0.5,0,246.2,19.8,44.6,1026.9,0
2003-01-15,4.7,3.3,5.9,1.4,0,235.8,20.9,51.1,1024.6,0
2003-01-16,4.6,2.1,5.3,0,0,243.4,16.9,37.1,1025.2,0
2003-01-17,2.1,-1.4,5.2,0,0,161.6,10.1,31,1022,444
2003-01-18,2.6,0.4,3.8,0,0,209.1,9.4,26.6,1017.7,0
2003-01-19,3.9,1,6.8,1.1,0,166.4,17.3,43.6,1008.4,198
2003-01-20,7,5.3,8.9,1.7,0,185.4,17.3,52.2,1003.9,174
2003-01-21,6.5,4.5,7.6,1.5,0,160.4,13,32.4,994.3,0
2003-01-22,6.1,4,8.6,3.9,0,169.6,14,37.8,995.2,66
2003-01-23,5.2,2,6.1,9.7,0,281.1,11.5,40,1013.7,0
2003-01-24,1.6,-1.6,3,0,0,255.8,5.8,24.8,1036.2,12
2003-01-25,1.3,-2.7,6.3,3.3,0,163.2,6.1,41.4,1031.9,456
2003-01-26,4.1,1.9,5.3,8.8,0,234.7,12.2,30.2,1027.1,0
2003-01-27,7.6,4.5,8.9,9.8,0,248.2,14.4,49,1021.9,0
2003-01-28,4.9,0.6,9.2,7.7,0,254.9,25.6,76,1008.2,0
2003-01-29,2.2,0.8,3.3,3.6,0,273.5,14,38.2,997.4,0
2003-01-30,-0.2,-5.1,1.5,0.6,20,282.7,15.8,41.4,999,84
2003-01-31,-5.3,-12,-3,0.5,30,323.5,8.6,32.8,1015.4,0
2003-02-01,-5.2,-11.1,-1.8,0.3,60,148.2,10.1,31.7,1020.3,312
2003-02-02,0.9,-3.2,3.6,6,50,194.5,14.4,39.2,1006.9,78
2003-02-03,1,-0.7,3.4,10.1,0,231.6,13,44.6,992.3,0
2003-02-04,0.2,-2,1.7,7.8,70,236.9,13,34.9,991.9,30
2003-02-05,0.2,-4.3,1,7.7,130,285.9,10.1,29.9,1002,6
2003-02-06,-2.1,-7.5,0.4,0.1,170,305.4,6.5,25.9,1018.6,6
2003-02-07,-0.2,-5.9,1.7,2.3,170,163.8,5.8,17.3,1022,0
2003-02-08,2.3,1.4,3.1,0.8,130,130.5,5,10.8,1023.5,0
2003-02-09,1.8,-1.8,3.4,0,70,146,8.6,23.4,1022.6,84
2003-02-10,-0.3,-4,3.7,0,70,138.5,5.4,20.9,1024.9,528
2003-02-11,-1.3,-4.2,2.8,0,40,126.8,7.2,20.5,1028.6,528
2003-02-12,-3.4,-5.9,-0.2,0,40,115.6,10.4,40,1031.3,258
2003-02-13,-3.6,-6.9,0.2,0,40,74.7,13.7,46.1,1030.4,540
2003-02-14,-3.5,-9,2.5,0,30,39.7,6.8,35.3,1030.9,474
2003-02-15,-3.1,-8.8,-0.4,0,30,52.1,9,31.3,1035.2,0
2003-02-16,-3,-6.5,-1.4,0,30,64.2,15.1,35.3,1038.1,282
2003-02-17,-5.2,-8.1,-1.2,0,30,60.8,7.2,24.5,1038.9,396
2003-02-18,-5.1,-9.5,0,0,30,76.5,8.3,25.2,1031.7,540
2003-02-19,-2.9,-5.7,2.1,0,20,64.4,9.7,32.8,1024,432
2003-02-20,-2.4,-5.1,1.9,0,20,90,12.2,47.5,1019,498
2003-02-21,-0.1,-3.5,4.9,0,20,94.1,9.7,28.1,1023.9,564
2003-02-22,1.3,-2.1,6.9,0,20,111.6,11.5,31.7,1028.1,564
2003-02-23,3.6,-0.4,8.8,0,0,132.7,8.6,33.8,1029.9,576
2003-02-24,4.1,-2.2,11.8,0,0,107.1,6.1,20.9,1029.4,564
2003-02-25,5.3,-1.4,10.9,0,0,112,9,32.4,1023.5,600
2003-02-26,4.8,-1.7,12.5,0,0,111.2,6.1,28.4,1016.1,570
2003-02-27,5.5,-0.1,13.9,0,0,62,4.3,16.9,1016.2,336
2003-02-28,6.4,0.6,12.7,0,0,127.2,5.4,16.9,1021.8,174
2003-03-01,8.4,6.2,12.5,3.8,0,183.4,9.7,33.5,1018.7,240
2003-03-02,7.5,5.4,11,2.3,0,129.8,10.1,41,1010.9,78
2003-03-03,4.6,3.1,6,0.4,0,322.2,5,16.9,1018.3,0
2003-03-04,5,1.9,8.2,0.1,0,133.7,9.4,33.1,1022.9,180
2003-03-05,8.5,6,12.7,0.2,0,136.8,10.8,34.6,1018.5,156
2003-03-06,6.9,4.3,9.4,10.4,0,155.3,20.2,55.4,1013.7,12
2003-03-07,6,3.5,10,0,0,206.2,8.6,29.2,1021.3,246
2003-03-08,7.6,4.9,10.4,1.1,0,225.7,21.2,57.6,1017.5,42
2003-03-09,8,5.3,10.8,0,0,227.2,17.3,44.6,1018.8,30
2003-03-10,9.5,6.3,12.9,1.1,0,214.6,11.9,39.6,1022.2,48
2003-03-11,9.2,7.2,11.4,20.2,0,216.7,12.2,40.3,1015.7,0
2003-03-12,7.1,3.5,8.1,0.5,0,282.8,15.8,43.9,1020.7,0
2003-03-13,3.1,-1.9,8.3,0,0,33.5,9.4,35.3,1035.9,654
2003-03-14,2.4,-3.4,7.2,0,0,70.8,11.9,40.7,1037.1,492
2003-03-15,3,-1.8,9.5,0,0,63.6,10.1,30.2,1041.8,630
2003-03-16,4.2,-2.9,12.6,0,0,85.6,4.3,16.2,1043,648
2003-03-17,1.2,-2.2,5.1,0,0,31.6,6.1,26.3,1035.6,156
2003-03-18,3.3,-3.5,11.6,0,0,49,4.7,21.2,1033.9,648
2003-03-19,2.8,-2.8,9.2,0,0,333.2,8.6,33.1,1029.5,498
2003-03-20,2.4,1,3.6,0,0,317.4,7.6,19.8,1027.9,0
2003-03-21,4.4,0.2,8.5,0,0,104.6,17.3,40.3,1028.3,504
2003-03-22,4.7,-1.4,11.3,0,0,109.5,13.7,38.2,1028.4,696
2003-03-23,8.4,0.3,16.4,0,0,139.4,9.7,28.1,1027.4,702
2003-03-24,9.2,-1,18.2,0,0,151.3,6.5,27,1025.6,660
2003-03-25,10.6,2.9,16.5,0,0,278.8,6.1,25.2,1023,456
2003-03-26,10.6,2.4,16.8,0,0,85.4,12.6,32.8,1020.5,558
2003-03-27,12,7.4,17.9,0,0,86.4,7.2,29.9,1017.7,522
2003-03-28,11.8,5.1,17.5,0,0,76.2,14,41.8,1015.5,582
2003-03-29,12.8,8.3,17.5,0.5,0,125.9,7.9,40.3,1013.3,54
2003-03-30,10.3,5.1,16.2,0,0,,8.3,31,1015.7,438
2003-03-31,5.7,-0.2,12.2,0,0,328.5,6.5,36,1023.8,360
2003-04-01,9.5,0.7,16,13.8,0,202.4,16.6,64.8,1012.6,450
2003-04-02,5.3,3,8.5,8.4,0,276.7,15.1,63.4,1003.4,90
2003-04-03,3.7,2.1,7.3,0.9,0,292.2,13.3,44.3,1017.8,18
2003-04-04,5,-0.6,9.8,0,0,278.9,10.8,32.8,1026.9,300
2003-04-05,5.7,2,8.1,0,0,316.3,18,48.6,1023.4,78
2003-04-06,1.6,-3.4,6.5,0,0,13.9,12.6,46.4,1025,312
2003-04-07,-0.4,-5.9,5.1,0,0,23.1,9.7,45,1026.4,570
2003-04-08,-0.7,-5.4,4.3,0,0,35.9,7.6,33.8,1024.4,462
2003-04-09,0.5,-6.5,6.3,0.4,0,23.8,7.9,37.1,1015.4,606
2003-04-10,1.3,-2.5,4.5,0,10,56.3,4.7,15.8,1006.6,174
2003-04-11,3.4,-1.2,8.1,0,0,202.6,9.4,36.4,1011.2,96
2003-04-12,6.9,-0.6,13.7,0,0,88.5,8.6,24.1,1016.9,696
2003-04-13,11,2.1,17.1,0,0,105.3,11.9,38.5,1022.9,732
2003-04-14,13.4,7.6,18.9,0,0,99.6,23.8,50.8,1021.9,744
2003-04-15,16.2,9.7,23,0,0,101.2,21.2,41,1023.7,756
2003-04-16,16.2,11.6,21.4,0,0,85.5,20.2,46.1,1026.6,768
2003-04-17,14.3,7.7,20,0,0,69.6,14,45.7,1030.4,750
2003-04-18,9.5,4.8,13.5,0,0,54.2,20.9,49.7,1029.2,714
2003-04-19,6.1,4,9.7,7.1,0,54.6,18,46.4,1019.6,6
2003-04-20,9.6,0.2,15.8,0,0,106.2,11.5,35.6,1012.5,636
2003-04-21,15.7,11.1,20.6,0,0,105.6,17.3,39.2,1012.4,720
2003-04-22,12.9,9.1,18.9,14,0,204.6,9,40,1014.8,522
2003-04-23,11.4,5,18.7,0,0,109.6,5,22.7,1016.1,720
2003-04-24,13.8,3.8,21.2,0,0,84.4,6.5,29.5,1017.1,720
2003-04-25,18,13.2,21.7,0.2,0,129.2,11.2,34.6,1014.5,90
2003-04-26,14.8,10.8,18.6,10.2,0,167.6,14,56.5,1006.6,0
2003-04-27,11.4,9.5,15.1,1.9,0,242.2,16.2,68.8,1008.7,150
2003-04-28,14.6,9.1,19.5,0.2,0,176.9,12.2,37.1,1006,102
2003-04-29,15.3,8.5,19,0.1,0,227.4,15.8,50.8,1008.8,288
2003-04-30,13.6,8.7,16.4,11,0,158.3,12.2,55.4,1008.7,12
2003-05-01,11.7,8.7,16,3.8,0,234.6,17.3,56.9,1015.9,192
2003-05-02,14.2,6.8,20.4,7.1,0,169.3,11.9,53.6,1012.6,444
2003-05-03,11.7,6.6,15.3,0,0,234,22.7,69.8,1016.9,288
2003-05-04,15.8,5.6,22.5,0,0,148.1,11.5,33.5,1019.1,846
2003-05-05,20.7,15.2,27.4,1.2,0,155,10.8,31.7,1012,690
2003-05-06,13.2,10.6,15.4,0.8,0,342.5,7.9,54.4,1019.6,0
2003-05-07,13.2,6.4,18.8,0,0,44.7,6.5,26.6,1024.4,810
2003-05-08,17.1,11.5,23.4,0,0,227.6,9.7,36.4,1017.6,738
2003-05-09,12.1,8.7,16.4,1.8,0,23,6.8,26.3,1017.1,6
2003-05-10,12.5,7.2,17.8,0.3,0,128.5,5.8,27.7,1020.1,354
2003-05-11,14.1,5.7,20.3,0,0,98.1,4.7,24.5,1019.8,462
2003-05-12,14,9.6,18.2,4.6,0,221.8,11.5,45.7,1015.8,564
2003-05-13,9.3,4,13.3,2.5,0,217.5,13,48.2,1014.1,192
2003-05-14,7.9,3.9,12.8,1.2,0,219.5,13.3,44.6,1018.1,204
2003-05-15,8.3,3.5,13.5,2,0,255.8,8.3,33.5,1022.8,276
2003-05-16,10.6,2,17.1,0,0,135.1,5.8,18.4,1017.8,696
2003-05-17,13.7,11.1,16.5,3.4,0,168.4,11.9,29.9,1011.6,78
2003-05-18,14.2,12,18.6,6.1,0,203.1,11.2,42.8,1012,204
2003-05-19,13.1,10.4,15.5,3.5,0,211.1,11.2,50.4,1010.4,66
2003-05-20,11.8,9.8,15.3,1.7,0,241.5,19.1,62.3,1014.1,396
2003-05-21,11.1,8.4,14.6,4.9,0,232.4,13.3,43.6,1020.4,156
2003-05-22,12.3,8.2,14.1,4.8,0,183.4,8.6,25.9,1021.5,0
2003-05-23,15,12.1,17.3,0,0,233.9,11.5,37.1,1013.7,12
2003-05-24,17.3,11.5,23.2,4,0,175.3,8.3,31,1008,336
2003-05-25,14,10.7,17.1,1.9,0,183.5,7.2,29.5,1014.3,12
2003-05-26,13.6,8.1,19.6,0,0,31.3,4.7,18,1022.8,450
2003-05-27,15.7,10.3,19.8,0,0,54.7,6.1,24.8,1025.2,18
2003-05-28,17.4,11.3,21.5,0,0,64.7,12.6,33.1,1023.5,558
2003-05-29,18.7,11.4,25,0,0,87.6,12.6,38.5,1018.7,678
2003-05-30,21.1,13.4,28.3,0.1,0,127.3,5.8,28.4,1014.3,768
2003-05-31,19.7,13.9,25.2,0,0,120,6.1,26.6,1012.5,582
2003-06-01,20.8,12.9,26.6,0,0,106.2,7.9,30.2,1012.6,852
2003-06-02,22.7,17,29.2,0.3,0,135.7,12.2,37.1,1010.4,678
2003-06-03,21.2,17,26.7,0.5,0,142.1,5.4,44.6,1013.5,246
2003-06-04,24,17.8,30.2,0,0,151.1,9.4,40.3,1013,594
2003-06-05,20.2,14.9,25.2,1.9,0,269.8,7.9,32.8,1018.3,330
2003-06-06,18.4,11.8,24.8,0,0,195.9,5.4,21.6,1020.8,684
2003-06-07,21.8,12.4,29.2,0,0,77,5.8,24.8,1017.4,654
2003-06-08,21,14.7,29.4,19.1,0,128,10.1,82.8,1012.4,402
2003-06-09,15.3,11.1,20.1,0,0,264.3,13.7,42.8,1019.6,600
2003-06-10,19.8,12.2,27.9,3.4,0,124.8,9.7,46.1,1015.8,396
2003-06-11,19.4,13.2,23.8,0,0,255.1,12.2,45,1019.1,540
2003-06-12,20.2,13.3,25.9,0,0,323.6,5.8,27.4,1019.3,468
2003-06-13,17.9,10.7,23.1,0,0,7.4,6.5,39.2,1022.5,810
2003-06-14,16.8,10.5,23,0,0,55.7,6.1,24.5,1021.4,330
2003-06-15,16.2,8.3,23.7,0,0,66.6,5.8,23.8,1020,924
2003-06-16,16.3,8.1,22.4,0,0,11.7,5.8,27.4,1017,726
2003-06-17,20.3,12.5,26.5,2.8,0,102.6,10.1,37.8,1013.1,810
2003-06-18,18,15.6,20.9,2.7,0,259.6,7.6,34.9,1016.2,120
2003-06-19,18.1,15.1,21.6,6.1,0,246.7,16.9,46.1,1018.8,84
2003-06-20,15.3,8.1,18.9,0,0,280.1,19.1,54.4,1017.6,264
2003-06-21,13.3,7.1,19,0,0,245.3,10.1,33.5,1018.9,228
2003-06-22,17.9,7.9,25.3,0,0,119.5,6.1,23,1013.4,366
2003-06-23,22.4,15.7,31.5,3.3,0,195.2,17.3,59.8,1007.4,348
2003-06-24,17.4,10.5,22.8,0,0,274.9,11.9,41,1017.4,450
2003-06-25,14.5,7.3,21.1,0,0,357.4,7.2,25.6,1021.6,564
2003-06-26,16.7,8,23.1,0,0,67.5,10.4,30.2,1018.1,918
2003-06-27,19.9,11.3,25.9,0,0,94.7,12.2,38.2,1015.5,894
2003-06-28,18.5,13.4,21.7,0.2,0,130.2,8.6,33.5,1014.4,132
2003-06-29,19.4,13.5,25.8,0,0,313.4,5.8,25.9,1010.1,468
2003-06-30,18.2,10.7,23.4,16.2,0,103.6,7.6,35.6,1005.1,294
2003-07-01,17.1,14,21.4,2.1,0,214.3,13.3,60.1,1001.2,204
2003-07-02,16,13.6,20.5,0.2,0,230.3,17.6,60.5,1002.2,72
2003-07-03,15.1,12.1,17.7,1.4,0,242.9,16.6,49.7,1007.2,174
2003-07-04,14.8,13.1,16.3,1,0,260.4,16.6,42.1,1011.6,6
2003-07-05,14.6,12.7,16,0.1,0,265,15.1,41.8,1014.4,0
2003-07-06,14.7,11.3,16.4,0,0,279.6,10.4,25.6,1020.5,0
2003-07-07,16.6,11.1,22.2,0,0,291.4,5.4,21.6,1022.9,252
2003-07-08,18.5,11.4,23.6,0.5,0,280.9,6.1,24.8,1020.8,420
2003-07-09,18,9.9,22.8,0,0,309.2,10.1,33.5,1019.3,294
2003-07-10,15.9,7.5,23,0,0,15.6,6.1,25.9,1020.1,684
2003-07-11,20.5,11.6,28.6,0,0,295.6,11.5,39.2,1017.5,492
2003-07-12,16.6,10.1,22.6,0,0,300.1,10.1,37.1,1021,384
2003-07-13,16.7,8.8,23.1,0,0,51.6,7.6,33.5,1021.2,792
2003-07-14,20.8,11.9,27.5,0,0,99.2,14,40.7,1017.7,924
2003-07-15,24.2,17.2,30.2,0,0,102.9,17.3,39.2,1013.2,924
2003-07-16,26.5,19,33.4,7.3,0,112.3,20.5,41,1009,720
2003-07-17,19.9,15.1,24.4,1.8,0,216,11.2,52.2,1015.9,300
2003-07-18,21,15.7,26.9,0,0,230.7,9.7,41,1021.8,516
2003-07-19,24.7,16.8,30.7,0,0,118.4,9.4,25.6,1020.2,822
2003-07-20,25.8,17.8,33.9,2.5,0,140.3,14.4,71.3,1014.3,720
2003-07-21,22.3,17.4,28.1,7.9,0,175.3,5.4,25.6,1015.4,426
2003-07-22,20.6,14.6,25.2,0,0,293.2,7.9,34.2,1018.3,480
2003-07-23,20.5,14,26.2,0,0,91.7,5.4,34.6,1017.8,498
2003-07-24,19.5,15.5,24.1,11.1,0,162.3,6.8,49.7,1013.9,210
2003-07-25,20.4,14.3,25.5,1.6,0,181.8,8.6,27,1013,576
2003-07-26,20.2,17,24,7.5,0,199.8,10.4,29.2,1010.6,126
2003-07-27,20.8,18.2,23.8,1.9,0,211.9,11.5,36,1010.1,60
2003-07-28,19.2,14.1,23.1,0,0,285.9,7.9,29.2,1020.2,342
2003-07-29,18.6,10.9,26,0,0,91.4,5.4,23.8,1023.6,804
2003-07-30,20.8,16.6,24.3,0,0,142.4,9.7,27.4,1017.6,210
2003-07-31,20.7,13.5,27.3,0,0,149.9,6.1,28.4,1016.9,498
2003-08-01,22.2,13.7,29.6,0,0,68.4,4.7,24.1,1019.2,666
2003-08-02,23.4,15.5,30.6,0,0,308.7,5.8,26.3,1019.7,612
2003-08-03,24.1,17.5,30.8,0,0,301.7,5.8,29.9,1021.3,732
2003-08-04,24,14.8,31.9,0,0,11.2,5.8,33.5,1023.3,828
2003-08-05,24.5,15.3,31.8,0,0,40.1,6.8,30.6,1023.8,774
2003-08-06,25.8,19.9,31.8,0,0,53.2,8.3,28.4,1022.6,792
2003-08-07,28.4,21.1,35.9,0,0,113.6,9,27.7,1019.3,624
2003-08-08,28.5,17.9,35.8,0,0,62.8,9.4,36.4,1017.8,792
2003-08-09,30.1,22.7,37,0,0,141.1,11.9,43.2,1016.8,738
2003-08-10,26.3,18.8,33.6,0,0,197,9.7,32,1016.5,690
2003-08-11,27,21.3,33,0,0,98.9,12.2,35.3,1018.8,804
2003-08-12,28.9,19.2,37.8,0,0,253.5,8.3,41,1018.5,744
2003-08-13,24.5,19.1,28.9,0,0,254.9,12.6,43.9,1017.4,666
2003-08-14,19.5,12.2,24.7,0,0,304.2,11.2,46.1,1015.2,408
2003-08-15,17.6,11,24.1,0,0,258.6,10.1,37.4,1016.5,522
2003-08-16,16.7,8.1,24,0,0,13.7,5.8,23.4,1018.7,714
2003-08-17,20.9,14.1,27.2,0.1,0,69.1,11.5,39.6,1016.3,456
2003-08-18,20.3,17.1,25.6,48.6,0,194.6,10.1,40.3,1013.4,30
2003-08-19,19.3,15.7,23.2,0,0,265,13.3,40,1018.3,114
2003-08-20,16.4,10.2,22.2,0,0,328.3,5.8,27,1020.3,636
2003-08-21,17.4,9.9,24.3,0,0,279.3,6.5,28.4,1016.9,564
2003-08-22,18.2,12.9,22.6,0.4,0,233.9,14.4,38.2,1016.6,240
2003-08-23,18,11.3,20.6,6.3,0,248.8,8.3,32.8,1018.2,96
2003-08-24,15.1,10.2,18.7,0,0,232.4,5,18,1020.1,0
2003-08-25,18.1,12.6,24,0,0,40.2,6.8,25.2,1017.3,630
2003-08-26,16.7,10.3,23.4,0,0,329.4,7.9,34.6,1014,606
2003-08-27,15.3,12.2,19.2,0,0,289.6,11.2,40.3,1012.1,30
2003-08-28,16.4,12.8,21.3,5.4,0,31.7,4.7,30.2,1008.6,186
2003-08-29,14.4,12.7,17.2,19.5,0,1.1,8.3,27.7,1001,0
2003-08-30,14,9.6,19.5,0.6,0,277.7,9.4,35.6,1010.6,276
2003-08-31,12.5,9.5,16.9,6.5,0,254.7,10.1,33.8,1016.3,162
2003-09-01,11.4,9.1,15.1,8.2,0,258.4,7.9,50.8,1018,150
2003-09-02,11.6,6.4,17.3,0,0,253.8,5.4,20.5,1025.1,348
2003-09-03,12.7,5.6,19.9,0,0,332.6,5.8,30.2,1030,714
2003-09-04,13.7,7.2,20.4,0,0,48.9,4.3,15.1,1029.9,432
2003-09-05,17.1,11.2,22.7,0,0,89.1,12.6,34.6,1022.7,708
2003-09-06,18.4,13.3,24.7,7.8,0,149.1,9.7,36.4,1016.9,234
2003-09-07,16.6,13,20.9,1.5,0,132.5,5,23,1015.5,192
2003-09-08,13.4,10.8,15.1,14.2,0,81.6,7.6,34.6,1008.1,0
2003-09-09,13.4,7.8,19.4,0,0,221.4,5.4,22.3,1011,306
2003-09-10,12.2,7.6,15.8,23.8,0,168.6,9,47.9,1012,162
2003-09-11,11.9,10,13.3,6.4,0,292.8,12.6,38.2,1014.6,6
2003-09-12,14,11.7,17.5,0.1,0,276.2,5.8,18.4,1025.7,84
2003-09-13,13.5,9.1,18.8,0,0,351.4,5.4,29.9,1031.8,366
2003-09-14,13.8,6.8,20.6,0,0,69,6.5,23,1032.5,720
2003-09-15,16,10.8,22,0,0,184.9,6.1,23.4,1027.6,618
2003-09-16,15.7,11.9,22.3,0,0,258.3,5,20.9,1024.2,444
2003-09-17,15.9,8.9,23.8,0,0,235.4,4.3,14.4,1023.4,426
2003-09-18,17.7,10.2,26.1,0,0,35.3,6.1,28.4,1019.2,690
2003-09-19,18.8,11.9,26.9,0,0,135.5,5.8,24.5,1018.9,672
2003-09-20,20,12.1,29.1,0,0,30.2,4.7,19.4,1020.7,660
2003-09-21,19.1,13.7,24.3,0,0,204.8,7.6,27,1019.1,660
2003-09-22,20.8,14.3,27.5,9.1,0,169.2,12.6,60.1,1008.8,564
2003-09-23,11,6,18.6,1.3,0,262.1,12.6,44.6,1013.3,114
2003-09-24,9.2,5.6,14.9,0,0,236.6,5.8,20.9,1031.1,444
2003-09-25,11.8,5.2,17.5,0,0,104.4,10.4,31,1030,684
2003-09-26,14.5,7.7,20.4,0.6,0,203.2,11.2,37.8,1019,618
2003-09-27,12.2,7.1,16.1,0.1,0,252.1,6.8,23.8,1018.7,156
2003-09-28,11.4,6.7,14.1,2.2,0,92.9,10.1,35.6,1012.2,18
2003-09-29,10.8,7.2,14.1,9.7,0,233.6,7.9,35.3,1011.4,24
2003-09-30,10.2,4.5,15.3,0,0,96.9,8.6,28.8,1017.3,636
2003-10-01,11.6,7.9,15.2,5.7,0,109.3,12.2,34.9,1011.6,270
2003-10-02,13,11.1,16.3,0,0,254.3,6.5,22.3,1012,192
2003-10-03,14.1,12.4,15.8,43.1,0,155.4,8.6,34.6,1006.8,0
2003-10-04,11.3,8.5,14.6,0.6,0,265.7,12.6,46.4,1004.7,186
2003-10-05,8.8,5.3,12.2,0,0,286.7,5.4,30.6,1008.4,114
2003-10-06,7.6,5.8,9.7,9.4,0,225.5,17.6,46.8,1007.6,60
2003-10-07,7.4,4.9,9.5,13.6,0,249.1,21.6,49.7,997.9,12
2003-10-08,8.6,6.3,11.1,13.3,0,266.3,17.3,56.5,1006.9,0
2003-10-09,10.6,7.6,13.2,2.3,0,268.9,17.3,51.5,1013.1,198
2003-10-10,12.2,9.3,14.1,1.1,0,247.4,16.9,43.6,1015.1,0
2003-10-11,10.7,7,12.9,0,0,262,10.8,37.8,1021.7,0
2003-10-12,7.9,2.8,13.5,0,0,62.7,4,23.4,1027.6,426
2003-10-13,7.4,1.1,12.9,0,0,74.2,9.7,30.6,1027.8,480
2003-10-14,6.7,3,10.7,0,0,71.2,14,36.4,1031.5,588
2003-10-15,6.2,1.2,11.6,0,0,62.9,10.4,37.1,1034,558
2003-10-16,5.5,0.7,10.2,0,0,78.2,10.1,35.3,1033.4,600
2003-10-17,6.1,2.9,10.2,0,0,82.4,12.6,34.2,1028.9,600
2003-10-18,6.4,1.4,11.9,0,0,83.4,10.4,34.6,1019.2,582
2003-10-19,3.6,-1.2,10.3,0,0,44.3,3.6,18.4,1010.9,498
2003-10-20,4.3,-0.7,8.1,0,0,56.5,9.4,34.6,1004.1,282
2003-10-21,5,4.1,6.1,2.5,0,18.1,4,16.2,1008.3,0
2003-10-22,4.1,1.5,6.3,0,0,74.1,10.1,37.1,1015.3,30
2003-10-23,0.4,-3.6,3.9,0,0,56.1,11.5,34.6,1017.2,474
2003-10-24,-1.2,-6.6,2.6,0,0,156.6,4.7,30.6,1018.8,18
2003-10-25,4.4,1.5,6.2,1.6,0,245.4,15.8,43.6,1016,0
2003-10-26,5.2,3.6,5.8,6.5,0,248,10.8,31.3,1012.5,0
2003-10-27,3,-1.6,7.3,0,0,75.2,4.3,16.6,1021.1,132
2003-10-28,2.9,-2.5,10,0,0,90.2,5.8,22.7,1017.3,546
2003-10-29,6.1,1.9,8.8,0.5,0,151.4,6.5,22,1000.1,0
